aX,aY,aZ,gX,gY,gZ
-0.708,0.961,3.610,77.698,223.206,30.518
-0.879,0.772,3.159,76.355,245.239,22.705
-1.034,0.483,2.802,68.237,259.521,17.395
-1.128,0.260,2.518,52.917,268.616,17.578
-1.189,0.161,2.318,38.452,274.536,22.156
-1.241,0.176,2.184,24.841,279.724,27.771
-1.294,0.291,2.118,15.381,285.706,32.654
-1.361,0.462,2.042,14.221,294.373,34.668
-1.440,0.595,1.789,20.630,307.068,33.325
-1.525,0.700,1.430,30.579,319.336,29.663
-1.606,0.788,1.029,39.063,327.759,24.780
-1.649,0.838,0.556,49.072,332.642,18.677
-1.655,0.870,0.136,61.157,331.238,12.268
-1.604,0.914,-0.201,71.655,322.876,6.226
-1.519,0.953,-0.498,77.881,310.120,0.488
-1.422,1.000,-0.735,78.369,293.823,-5.066
-1.313,1.066,-0.893,71.716,274.414,-11.719
-1.189,1.142,-0.945,61.523,253.357,-20.142
-1.088,1.232,-0.954,53.284,233.643,-30.334
-1.017,1.283,-0.991,42.603,215.271,-42.847
-0.981,1.329,-1.025,28.442,197.754,-57.068
-0.990,1.341,-1.111,14.343,180.481,-72.754
-0.996,1.344,-1.292,-1.343,163.269,-88.867
-1.027,1.409,-1.469,-16.296,143.066,-105.713
-1.055,1.434,-1.678,-25.757,120.117,-124.695
-1.095,1.378,-1.827,-34.363,92.773,-146.423
-1.132,1.220,-1.810,-46.265,60.120,-168.945
-1.158,0.947,-1.665,-54.810,26.672,-190.735
-1.173,0.687,-1.451,-64.026,-3.479,-208.313
-1.173,0.502,-1.280,-70.923,-29.114,-222.351
-1.164,0.235,-1.183,-74.402,-50.964,-234.863
-1.162,-0.123,-0.966,-76.050,-73.486,-245.911
-1.139,-0.469,-0.681,-77.820,-94.055,-252.014
-1.044,-0.861,-0.512,-82.703,-108.643,-253.296
-0.978,-1.356,-0.353,-91.370,-121.033,-250.610
-0.876,-1.909,-0.247,-100.464,-132.263,-241.455
-0.708,-2.380,-0.099,-106.201,-143.127,-223.022
-0.509,-2.781,0.180,-108.093,-153.931,-197.144
-0.289,-3.165,0.501,-103.821,-160.828,-166.382
-0.104,-3.381,0.734,-99.670,-161.133,-130.066
0.091,-3.472,0.826,-89.478,-156.372,-91.736
0.238,-3.535,0.960,-66.284,-150.269,-54.504
0.358,-3.548,1.075,-39.063,-142.456,-18.066
0.427,-3.488,1.101,-20.325,-132.629,18.677
0.437,-3.284,1.094,-10.498,-123.413,56.824
0.406,-2.905,1.109,-5.432,-116.821,93.811
0.363,-2.423,1.113,-0.488,-110.718,125.061
0.308,-1.947,1.126,6.592,-105.652,148.376
0.283,-1.536,1.182,13.672,-101.807,164.978
0.269,-1.200,1.272,18.433,-98.816,176.025
0.269,-0.896,1.357,19.409,-95.276,183.838
0.258,-0.559,1.456,16.418,-91.553,189.758
0.251,-0.193,1.588,13.245,-88.196,192.505
0.253,0.201,1.730,9.705,-83.618,191.895
0.277,0.603,1.893,1.526,-77.393,187.683
0.286,1.029,2.062,-11.780,-69.336,179.138
0.298,1.415,2.128,-27.344,-57.800,165.039
0.319,1.710,2.080,-41.199,-44.556,144.897
0.299,1.894,1.954,-50.293,-31.555,119.751
0.250,1.963,1.735,-53.955,-20.142,90.698
0.203,1.989,1.540,-51.758,-12.390,60.791
0.126,1.996,1.366,-45.288,-8.179,31.067
0.062,2.021,1.193,-40.039,-6.592,2.686
-0.002,2.099,1.098,-32.532,-7.874,-24.963
-0.067,2.200,1.056,-22.034,-10.193,-54.382
-0.153,2.275,0.970,-16.602,-11.841,-85.205
-0.292,2.329,0.851,-20.020,-13.611,-116.272
-0.473,2.403,0.773,-22.095,-17.334,-148.987
-0.692,2.452,0.650,-13.794,-21.179,-185.364
-0.966,2.444,0.437,-1.770,-25.085,-224.426
-1.262,2.501,0.285,4.028,-33.325,-264.038
-1.588,2.480,0.153,-6.836,-45.837,-304.626
-1.930,2.103,0.021,-36.926,-62.561,-346.558
-2.223,1.238,0.270,-80.139,-89.294,-386.047

-2.216,-0.722,1.944,-172.241,-144.470,-422.913
-1.924,-1.623,2.860,-190.796,-151.489,-420.288
-1.474,-2.495,3.547,-177.002,-139.709,-407.654
-1.027,-3.230,3.740,-144.897,-109.863,-383.850
-0.653,-3.899,3.485,-116.272,-71.411,-349.304
-0.376,-4.000,2.942,-97.778,-35.706,-303.284
-0.177,-4.000,2.281,-94.666,-9.033,-246.887
-0.058,-4.000,1.626,-93.018,5.066,-185.913
-0.018,-3.867,1.079,-90.759,9.155,-127.075
-0.043,-3.284,0.739,-86.914,4.761,-75.317
-0.105,-2.715,0.592,-77.271,-4.517,-34.485
-0.146,-2.192,0.598,-60.120,-15.259,-5.005
-0.166,-1.711,0.659,-36.499,-24.902,15.137
-0.170,-1.322,0.730,-11.658,-32.043,28.076
-0.162,-1.061,0.863,10.376,-38.452,34.973
-0.144,-0.882,1.081,27.771,-43.518,38.635
-0.092,-0.710,1.327,32.593,-45.898,41.748
-0.044,-0.532,1.576,25.879,-44.434,44.800
0.003,-0.370,1.738,11.597,-38.330,46.204
0.025,-0.265,1.827,-0.427,-28.809,44.800
0.016,-0.172,1.786,-9.949,-17.029,41.687
-0.004,-0.092,1.615,-17.090,-4.639,37.842
-0.053,-0.063,1.409,-20.569,4.578,32.471
-0.090,-0.071,1.206,-19.897,10.315,26.428
-0.103,-0.108,1.036,-16.846,12.695,21.057
-0.095,-0.162,0.963,-12.024,11.536,16.785
-0.073,-0.231,0.977,-9.888,8.301,14.221
-0.047,-0.316,1.042,-7.751,5.493,13.428
-0.019,-0.386,1.114,-6.409,3.967,14.465
-0.009,-0.393,1.182,-6.470,3.967,17.578
-0.014,-0.323,1.200,-6.287,5.554,21.179
-0.025,-0.213,1.142,-5.005,8.240,23.804
-0.030,-0.136,1.090,-3.052,9.399,24.414
-0.027,-0.077,1.064,-0.854,9.766,23.743
-0.016,-0.047,1.065,0.610,9.399,22.095
-0.009,-0.064,1.067,1.160,9.216,19.531
0.001,-0.077,1.053,1.404,9.277,17.334
0.007,-0.074,1.042,1.770,9.521,15.808
0.009,-0.078,1.043,2.625,9.460,13.794
-0.010,-0.090,1.065,4.272,9.766,11.719
-0.025,-0.069,1.037,2.808,10.376,10.193
-0.027,-0.074,0.958,1.709,11.292,8.362
-0.035,-0.099,0.894,2.930,10.376,6.348
-0.021,-0.114,0.885,3.113,8.179,4.822
0.004,-0.131,0.937,2.441,5.432,3.235
0.023,-0.162,1.007,3.357,3.967,1.831
0.028,-0.199,1.078,4.883,4.089,0.793
0.036,-0.232,1.083,5.249,5.798,0.549
0.038,-0.270,1.018,3.723,8.240,1.221
0.026,-0.278,0.959,2.441,9.277,3.052
0.021,-0.260,0.916,1.587,9.277,4.883
0.015,-0.260,0.904,2.563,8.484,6.104
-0.008,-0.264,0.947,3.540,6.958,7.141
-0.019,-0.229,0.949,1.831,6.042,8.789
-0.018,-0.180,0.883,-0.854,5.920,10.315
-0.026,-0.143,0.867,-2.197,4.028,10.864
-0.022,-0.117,0.897,-2.136,1.404,10.437
-0.014,-0.105,0.964,-0.916,-0.671,9.460
-0.005,-0.112,1.054,0.977,-2.197,8.057
-0.000,-0.118,1.133,2.258,-2.258,6.714
0.006,-0.124,1.165,1.953,-0.427,5.615
0.008,-0.122,1.143,2.930,1.770,4.578
0.005,-0.094,1.095,2.991,3.418,3.845
0.000,-0.085,1.083,3.357,4.150,2.747
0.004,-0.092,1.112,1.404,4.089,1.465
0.018,-0.122,1.149,-1.343,4.578,0.000
0.021,-0.170,1.169,-3.296,6.104,-1.099
0.021,-0.221,1.134,-3.174,8.667,-1.282
0.012,-0.265,1.061,-2.380,10.742,-1.221
0.004,-0.299,1.003,-1.587,11.536,-0.549
0.000,-0.312,0.963,-1.282,11.108,0.977
-0.001,-0.290,0.917,-1.221,9.827,3.113
0.009,-0.257,0.880,-0.732,8.179,4.700
0.012,-0.243,0.902,0.366,5.920,5.432
0.019,-0.228,0.962,0.122,3.357,5.676
0.032,-0.227,1.006,0.000,2.319,6.348
0.034,-0.237,1.025,0.183,2.502,6.897
0.023,-0.223,1.020,0.549,3.052,7.874
0.021,-0.188,1.006,0.488,3.479,8.667
0.020,-0.166,1.014,-0.061,3.357,8.789
0.024,-0.160,1.027,-1.160,3.113,7.935
0.033,-0.170,1.036,-1.221,3.662,7.568
0.024,-0.188,1.013,-0.488,4.333,7.080
0.032,-0.194,0.975,0.061,4.700,7.141
0.033,-0.238,0.985,-0.671,4.028,7.080
0.027,-0.277,1.026,-2.502,2.747,7.568
0.027,-0.267,1.037,-4.089,2.808,9.094
0.017,-0.249,1.036,-2.319,3.357,10.803
0.001,-0.212,1.007,-0.610,3.845,12.024
0.011,-0.158,0.990,0.793,3.906,12.939
0.015,-0.149,1.016,1.221,2.930,12.634
0.008,-0.164,1.065,0.549,2.380,11.963
0.012,-0.168,1.084,0.000,2.747,11.475
0.000,-0.156,1.102,1.038,3.723,11.475
-0.004,-0.155,1.099,1.160,4.761,11.047
-0.015,-0.168,1.110,1.099,5.493,10.498
-0.027,-0.194,1.115,1.160,6.409,10.193
-0.034,-0.210,1.111,0.549,7.568,10.498
-0.040,-0.224,1.108,-0.061,8.301,11.047
-0.055,-0.241,1.132,0.610,8.789,12.024
-0.074,-0.278,1.179,2.441,9.583,12.878
-0.094,-0.341,1.251,4.883,10.803,13.916
-0.116,-0.427,1.354,7.996,12.817,15.930
-0.150,-0.494,1.487,10.620,16.235,19.409
-0.192,-0.490,1.582,12.207,22.095,24.170
-0.240,-0.453,1.519,12.695,31.372,29.114
-0.294,-0.470,1.310,10.681,40.588,32.715
-0.323,-0.581,1.122,7.690,45.776,35.339
-0.347,-0.761,1.059,6.775,46.082,38.391
-0.335,-0.937,1.048,7.019,45.288,44.128
-0.322,-1.075,1.057,8.423,44.861,52.612
-0.318,-1.195,1.037,10.681,45.532,63.782
-0.324,-1.274,0.995,11.719,46.082,76.843
-0.324,-1.267,0.967,13.672,45.715,91.553
-0.323,-1.179,0.960,18.188,44.495,106.567
-0.316,-1.032,0.942,24.597,43.518,120.117
-0.331,-0.878,0.882,31.006,43.030,130.554
-0.333,-0.758,0.710,36.743,43.030,138.855
-0.336,-0.684,0.511,42.236,40.588,144.714

0.279,0.640,1.725,-49.377,-146.912,43.091
0.296,0.458,1.857,-65.063,-139.282,33.813
0.301,0.305,1.938,-82.886,-130.737,28.076
0.237,0.213,1.994,-99.670,-122.864,24.414
0.198,0.139,2.003,-108.337,-114.990,20.325
0.181,0.037,2.042,-101.563,-108.521,14.526
0.159,-0.107,2.120,-88.074,-103.516,8.606
0.147,-0.294,2.279,-75.317,-99.426,4.822
0.160,-0.524,2.581,-65.674,-96.069,4.272
0.184,-0.719,2.980,-63.904,-91.064,9.155
0.190,-0.841,3.417,-68.481,-81.177,19.348
0.201,-0.821,3.833,-69.885,-65.002,32.288
0.214,-0.712,4.000,-56.519,-41.809,44.312
0.181,-0.601,4.000,-27.710,-12.878,53.589
0.103,-0.490,4.000,6.653,18.982,60.425
-0.007,-0.367,4.000,41.077,52.856,65.979
-0.136,-0.240,4.000,76.050,86.548,70.251
-0.302,-0.138,4.000,106.995,116.943,74.829
-0.506,-0.021,4.000,124.084,143.677,80.505
-0.709,0.136,4.000,129.761,169.067,87.341
-0.866,0.347,3.888,130.493,192.322,93.567
-1.013,0.541,3.699,128.601,213.684,98.083
-1.163,0.677,3.536,118.408,232.727,100.342
-1.281,0.833,3.352,102.783,250.305,100.891
-1.387,0.941,3.051,91.858,268.311,98.206
-1.507,0.964,2.755,86.182,284.668,92.529
-1.604,0.965,2.511,79.407,298.340,86.304
-1.713,1.030,2.233,74.219,311.279,80.261
-1.790,1.040,1.754,76.111,325.317,72.205
-1.858,0.948,1.281,79.773,333.862,63.049
-1.861,0.834,0.849,82.153,335.876,55.298
-1.818,0.757,0.472,85.266,332.886,50.537
-1.772,0.760,0.192,83.191,324.097,48.096
-1.692,0.838,-0.018,76.660,311.951,45.898
-1.575,0.889,-0.202,72.693,298.706,41.443
-1.444,0.881,-0.323,70.435,284.546,34.668
-1.317,0.930,-0.339,61.523,269.104,27.710
-1.191,0.970,-0.261,49.133,254.822,20.081
-1.092,1.021,-0.142,41.809,244.507,10.254
-1.028,1.065,-0.047,36.377,238.892,-0.854
-0.995,1.138,-0.030,31.860,236.877,-13.062
-1.036,1.138,-0.191,30.212,238.342,-27.710
-1.073,1.092,-0.532,28.137,239.624,-43.152
-1.107,1.087,-0.858,14.465,234.009,-55.664
-1.107,1.081,-1.177,0.061,221.985,-68.726
-1.082,1.057,-1.463,-12.268,204.407,-82.642
-1.071,1.053,-1.619,-17.639,181.396,-98.389
-1.049,1.021,-1.812,-18.738,157.043,-115.601
-1.018,0.939,-2.036,-16.113,132.141,-133.972
-1.023,0.865,-2.081,-14.526,101.624,-151.123
-1.020,0.746,-2.096,-14.954,68.787,-167.542
-1.027,0.600,-2.070,-21.912,36.072,-183.289
-1.046,0.386,-1.953,-35.950,2.441,-197.327
-1.063,0.111,-1.708,-60.425,-32.104,-208.069
-1.042,-0.172,-1.344,-87.463,-65.979,-215.210
-0.995,-0.429,-0.960,-108.337,-95.032,-219.177
-0.927,-0.719,-0.623,-120.544,-117.188,-221.558
-0.862,-1.104,-0.325,-123.474,-133.301,-223.022
-0.788,-1.525,-0.101,-121.460,-144.531,-221.619
-0.650,-2.083,0.011,-117.004,-151.428,-215.149
-0.498,-2.656,0.112,-115.662,-157.715,-200.684
-0.314,-3.207,0.239,-118.286,-164.246,-175.354
-0.122,-3.587,0.424,-123.474,-170.349,-140.503
-0.009,-3.908,0.684,-131.775,-174.133,-98.083
0.154,-4.000,0.837,-132.629,-172.180,-50.537
0.250,-4.000,0.907,-126.953,-166.321,0.793
0.304,-3.836,0.927,-115.845,-160.217,54.016
0.301,-3.264,0.963,-99.609,-154.785,103.577
0.251,-2.718,1.089,-72.754,-150.452,141.357
0.166,-2.258,1.266,-35.156,-145.508,167.786
0.073,-1.823,1.458,1.892,-139.832,186.890
0.043,-1.370,1.663,28.442,-133.972,201.355
0.029,-0.959,1.887,36.987,-127.808,212.341
0.045,-0.543,2.099,23.987,-119.995,222.107
0.068,-0.108,2.251,-0.732,-108.826,230.042
0.066,0.355,2.302,-23.437,-94.299,234.009
0.067,0.917,2.297,-41.016,-77.881,232.605
0.066,1.453,2.286,-45.898,-61.157,222.412
0.061,1.903,2.249,-41.626,-44.800,202.454
0.098,2.288,2.132,-31.433,-28.381,174.622
0.104,2.558,1.905,-18.433,-13.184,140.015
0.121,2.687,1.597,-6.775,-2.014,101.318
0.104,2.757,1.363,-1.282,2.502,61.462
0.072,2.855,1.239,2.258,1.892,21.667
0.007,2.997,1.246,3.113,-1.038,-17.334
-0.089,3.131,1.317,12.817,-2.686,-60.730
-0.270,3.188,1.399,23.499,-1.831,-107.910
-0.518,3.205,1.334,28.076,2.197,-156.616
-0.840,3.204,1.124,19.287,6.714,-205.872
-1.228,3.095,0.831,3.967,7.324,-254.578
-1.601,2.953,0.512,-25.635,1.221,-302.246
-2.062,2.714,0.333,-69.214,-14.282,-349.792
-2.505,2.122,0.326,-116.577,-39.246,-396.606
-2.877,1.280,0.562,-157.837,-70.129,-438.538
-3.026,0.377,0.997,-193.176,-101.685,-467.468
-2.881,-0.698,1.620,-219.666,-129.700,-484.070
-2.531,-2.112,2.742,-236.755,-152.771,-487.732
-1.971,-3.459,3.952,-239.502,-156.799,-469.482
-1.220,-4.000,4.000,-214.294,-129.761,-428.406
-0.678,-4.000,4.000,-164.612,-83.618,-373.962
-0.282,-4.000,3.816,-123.840,-33.875,-310.608
-0.073,-4.000,2.881,-101.257,6.958,-242.310
-0.034,-4.000,1.987,-95.947,32.104,-174.072
-0.080,-3.659,1.326,-98.022,41.016,-114.990
-0.135,-2.976,0.865,-96.985,39.246,-68.909
-0.212,-2.410,0.538,-88.135,31.616,-35.034
-0.250,-1.920,0.401,-70.557,18.921,-11.292
-0.242,-1.504,0.419,-48.157,4.272,3.784
-0.208,-1.187,0.530,-25.940,-8.728,13.000
-0.178,-0.979,0.722,-5.615,-19.104,18.127
-0.134,-0.851,0.947,9.705,-26.245,21.240
-0.100,-0.752,1.220,16.113,-29.968,24.597
-0.044,-0.624,1.497,14.771,-29.419,28.748
-0.004,-0.458,1.706,11.108,-23.682,32.410
0.003,-0.279,1.755,6.226,-13.245,34.119
-0.012,-0.151,1.673,1.038,-0.671,32.959
-0.041,-0.095,1.500,-4.089,11.047,29.175
-0.079,-0.100,1.278,-6.531,20.203,24.597
-0.123,-0.129,1.064,-5.859,25.574,20.142

-0.180,-0.885,1.627,10.071,34.729,66.345
-0.204,-0.910,1.616,9.399,41.321,75.928
-0.227,-0.896,1.513,9.094,49.072,86.304
-0.260,-0.881,1.393,9.399,55.603,96.008
-0.285,-0.881,1.248,8.667,60.425,104.919
-0.311,-0.878,1.093,8.362,63.416,113.831
-0.333,-0.866,0.933,8.545,64.575,122.437
-0.350,-0.822,0.778,8.728,63.416,130.798
-0.351,-0.709,0.630,10.986,60.913,138.428
-0.349,-0.596,0.463,17.639,57.434,143.982
-0.328,-0.513,0.283,27.161,52.429,147.156
-0.314,-0.454,0.111,36.072,44.861,149.109
-0.277,-0.416,-0.030,40.344,34.485,151.001
-0.257,-0.402,-0.105,37.354,21.790,153.259
-0.234,-0.339,-0.141,28.503,8.179,156.616
-0.188,-0.191,-0.191,18.311,-3.784,160.889
-0.168,-0.021,-0.264,11.047,-15.625,163.452
-0.168,0.160,-0.331,6.958,-28.259,163.513
-0.146,0.318,-0.400,4.700,-41.565,160.645
-0.103,0.419,-0.457,4.822,-56.335,154.968
-0.038,0.458,-0.479,5.737,-72.449,147.644
0.024,0.421,-0.401,6.775,-89.783,139.648
0.079,0.358,-0.235,6.409,-106.323,132.507
0.133,0.322,-0.004,4.456,-120.728,127.136
0.156,0.343,0.270,0.000,-131.897,123.108
0.176,0.429,0.527,-2.869,-139.343,118.225
0.187,0.461,0.760,2.502,-143.616,109.985
0.203,0.380,1.060,9.399,-147.217,99.792
0.244,0.239,1.420,12.207,-149.475,90.454
0.296,0.142,1.776,8.179,-148.926,84.106
0.375,0.083,2.143,0.549,-145.325,79.956
0.357,0.056,2.516,-7.935,-138.794,76.355
0.391,0.005,2.793,-13.733,-128.662,71.899
0.392,-0.054,3.083,-17.273,-117.432,67.017
0.391,-0.079,3.411,-21.606,-105.042,62.622
0.434,-0.081,3.711,-24.658,-89.905,58.838
0.434,-0.081,3.999,-26.123,-71.411,56.030
0.445,-0.075,4.000,-26.062,-48.767,53.772
0.428,-0.113,4.000,-16.418,-21.912,51.392
0.411,-0.160,4.000,5.188,7.629,49.683
0.332,-0.209,4.000,34.180,40.283,49.500
0.186,-0.235,4.000,60.791,73.669,52.124
0.010,-0.175,4.000,83.008,105.225,57.434
-0.177,-0.084,3.855,103.394,132.568,63.782
-0.357,0.070,3.584,118.652,154.419,70.251
-0.491,0.319,3.351,126.953,172.424,76.355
-0.600,0.516,3.110,129.578,187.866,79.834
-0.689,0.652,2.938,124.329,200.317,80.627
-0.759,0.753,2.796,111.511,211.365,79.773
-0.820,0.840,2.604,96.069,223.206,76.904
-0.903,0.909,2.376,82.886,235.046,72.205
-1.012,0.961,2.185,71.228,244.507,66.040
-1.088,0.962,1.918,63.599,253.418,57.434
-1.164,0.863,1.606,58.289,261.292,47.852
-1.192,0.666,1.385,49.316,264.893,39.368
-1.209,0.467,1.245,41.138,265.503,33.875
-1.214,0.337,1.121,38.147,266.479,32.043
-1.199,0.273,0.983,38.269,267.883,32.776
-1.201,0.269,0.873,40.222,269.287,35.034
-1.210,0.320,0.796,43.762,270.020,37.354
-1.224,0.450,0.742,47.485,271.118,39.124
-1.245,0.634,0.648,55.298,273.987,38.086
-1.253,0.747,0.430,71.472,278.503,32.166
-1.244,0.770,0.181,93.872,281.311,23.132
-1.209,0.776,-0.014,114.014,279.785,14.221
-1.208,0.764,-0.177,127.869,275.391,6.897
-1.126,0.704,-0.443,141.052,269.836,0.183
-1.079,0.749,-0.662,133.728,261.230,-2.319
-1.016,0.719,-0.859,125.549,249.023,-6.592
-0.952,0.716,-0.976,105.164,232.605,-9.705
-0.859,0.739,-0.998,70.618,212.280,-11.414
-0.768,0.817,-0.922,28.076,190.857,-13.245
-0.723,0.910,-0.793,-13.000,171.265,-17.761
-0.719,1.051,-0.671,-50.598,155.396,-26.001
-0.696,1.158,-0.731,-72.510,145.386,-40.527
-0.708,1.182,-0.917,-76.599,137.939,-60.913
-0.752,1.174,-1.099,-71.106,127.747,-84.473
-0.792,1.104,-1.359,-55.115,116.577,-110.046
-0.821,1.039,-1.622,-42.664,101.135,-134.949
-0.889,0.898,-1.824,-24.170,79.041,-161.072
-0.955,0.755,-1.996,-18.555,50.537,-184.509
-1.026,0.633,-2.060,-28.503,16.174,-204.773
-1.101,0.370,-2.137,-37.292,-19.958,-225.098
-1.172,0.062,-2.124,-62.195,-60.364,-241.699
-1.245,-0.365,-2.030,-87.280,-101.868,-256.042
-1.274,-0.925,-1.855,-112.305,-144.287,-266.235
-1.218,-1.601,-1.528,-142.273,-187.805,-269.287
-1.183,-2.408,-1.013,-175.415,-229.370,-261.047
-0.999,-3.266,-0.366,-201.111,-262.573,-238.403
-0.660,-3.980,0.456,-220.520,-283.997,-196.411
-0.175,-4.000,1.311,-221.741,-289.062,-140.808
0.235,-4.000,2.076,-205.139,-276.917,-77.637
0.542,-4.000,2.569,-167.236,-249.329,-15.503
0.734,-4.000,2.703,-127.075,-211.670,42.847
0.735,-3.546,2.568,-93.811,-172.058,94.666
0.624,-3.020,2.297,-59.753,-136.902,133.240
0.476,-2.582,1.966,-24.109,-109.131,162.842
0.311,-2.175,1.612,8.240,-89.172,187.134
0.139,-1.741,1.339,28.870,-77.881,208.557
-0.042,-1.269,1.208,37.964,-74.768,227.112
-0.206,-0.771,1.202,33.081,-77.637,242.310
-0.281,-0.221,1.250,18.799,-81.970,252.930
-0.316,0.410,1.357,-1.526,-86.304,259.644
-0.315,1.013,1.513,-19.958,-88.989,258.606
-0.250,1.610,1.704,-32.532,-88.562,248.840
-0.129,2.219,1.846,-43.945,-83.984,230.652
-0.056,2.733,1.917,-43.518,-75.439,200.867
0.066,3.081,1.849,-28.442,-66.345,160.583
0.137,3.386,1.864,-20.813,-58.228,114.136
0.168,3.575,1.846,-22.522,-49.072,63.049
0.130,3.667,1.802,-27.832,-39.673,8.606
0.039,3.651,1.702,-32.288,-30.823,-47.180
-0.173,3.542,1.559,-35.461,-22.888,-104.187
-0.430,3.344,1.404,-39.185,-17.822,-160.034
-0.756,3.093,1.250,-44.250,-15.747,-214.417
-1.139,2.785,1.054,-57.739,-16.174,-265.381
-1.527,2.419,0.885,-75.684,-21.362,-313.721
-1.861,1.905,0.781,-92.468,-31.433,-359.253
-2.129,1.182,0.765,-111.877,-45.410,-398.987

-2.358,-0.487,1.119,-177.795,-83.252,-444.214
-2.245,-1.372,1.554,-210.632,-103.455,-446.899
-1.992,-2.218,2.218,-235.657,-120.239,-435.486
-1.600,-2.895,2.867,-241.577,-125.183,-410.583
-1.066,-3.395,3.381,-226.929,-115.417,-376.587
-0.604,-3.862,3.702,-198.853,-93.079,-337.280
-0.219,-4.000,3.760,-169.800,-60.364,-292.175
0.078,-4.000,3.428,-138.611,-22.095,-240.417
0.232,-4.000,2.812,-110.962,13.000,-181.580
0.261,-4.000,2.018,-88.562,40.588,-119.995
0.157,-3.448,1.369,-82.581,54.382,-63.965
0.035,-2.868,0.891,-79.956,56.519,-19.958
-0.076,-2.330,0.484,-72.449,52.002,12.634
-0.175,-1.788,0.163,-55.420,41.748,37.109
-0.224,-1.273,-0.028,-30.701,25.452,53.040
-0.218,-0.854,-0.031,-6.531,4.944,60.913
-0.170,-0.575,0.137,13.245,-15.930,62.012
-0.104,-0.440,0.459,31.677,-34.851,58.594
-0.045,-0.360,0.859,43.945,-48.157,54.504
0.031,-0.280,1.210,46.997,-53.833,51.331
0.089,-0.210,1.486,43.701,-52.246,48.523
0.134,-0.142,1.698,38.147,-45.898,45.471
0.152,-0.098,1.800,32.288,-35.522,41.199
0.134,-0.073,1.789,27.466,-22.827,36.072
0.123,-0.072,1.691,19.409,-10.498,31.250
0.108,-0.093,1.537,7.751,-0.732,27.161
0.080,-0.139,1.379,-3.784,6.470,24.231
0.039,-0.151,1.237,-13.123,11.108,22.827
0.015,-0.136,1.085,-19.165,13.245,21.545
-0.007,-0.149,0.963,-20.264,12.878,19.409
-0.006,-0.164,0.885,-17.822,10.376,17.334
0.003,-0.159,0.864,-11.353,6.226,15.564
0.015,-0.146,0.890,-4.883,2.197,13.977
0.038,-0.150,0.971,0.061,-1.526,12.817
0.062,-0.183,1.119,2.991,-4.639,11.902
0.112,-0.268,1.258,2.563,-5.310,11.902
0.135,-0.330,1.324,2.014,-3.052,13.733
0.144,-0.279,1.327,3.601,1.038,17.273
0.145,-0.188,1.304,6.714,5.371,20.020
0.142,-0.134,1.259,11.047,10.010,20.630
0.121,-0.114,1.193,14.954,14.343,19.714
0.082,-0.082,1.115,16.907,17.761,18.372
0.087,-0.027,1.016,18.677,19.653,16.724
0.072,0.003,0.930,20.996,20.325,14.221
0.063,0.006,0.880,22.400,19.226,11.108
0.064,-0.002,0.880,21.118,16.968,8.423
0.067,-0.021,0.918,18.921,14.404,5.798
0.072,-0.056,0.980,15.320,12.451,3.784
0.072,-0.101,1.028,7.874,11.719,2.686
0.091,-0.162,0.972,-3.235,13.123,2.747
0.088,-0.186,0.892,-12.024,13.794,3.662
0.083,-0.184,0.857,-13.367,12.634,4.517
0.080,-0.187,0.842,-11.902,11.047,4.700
0.085,-0.204,0.831,-9.827,9.216,4.272
0.083,-0.212,0.847,-8.362,6.897,4.272
0.062,-0.196,0.883,-7.446,4.639,4.639
0.070,-0.177,0.880,-6.653,3.357,5.127
0.062,-0.153,0.843,-3.784,2.625,5.127
0.060,-0.125,0.833,0.610,0.427,4.517
0.062,-0.108,0.869,3.723,-2.563,3.479
0.071,-0.109,0.931,5.066,-5.371,2.258
0.081,-0.104,1.000,5.188,-7.019,0.916
0.097,-0.092,1.060,5.615,-7.507,-0.610
0.112,-0.089,1.116,6.958,-7.080,-1.404
0.109,-0.100,1.173,7.202,-5.798,-2.747
0.120,-0.122,1.199,5.676,-3.601,-4.700
0.118,-0.163,1.177,3.845,-0.366,-6.348
0.100,-0.200,1.114,3.662,2.747,-7.141
0.082,-0.211,1.053,3.052,4.333,-7.141
0.073,-0.217,1.021,3.845,4.517,-6.653
0.069,-0.218,1.023,4.028,3.662,-6.165
0.075,-0.225,1.045,3.174,2.869,-5.554
0.090,-0.245,1.052,0.610,2.563,-4.822
0.095,-0.270,1.038,-0.610,2.930,-4.211
0.103,-0.287,1.028,-0.122,2.869,-3.296
0.098,-0.296,1.028,1.099,2.869,-2.319
0.109,-0.311,1.027,1.526,2.930,-1.404
0.115,-0.338,1.023,0.061,2.869,-0.427
0.122,-0.360,1.003,-1.343,3.052,1.526
0.122,-0.369,0.991,-1.770,2.808,3.662
0.123,-0.354,1.002,-1.404,2.380,5.798
0.123,-0.318,1.027,0.122,1.892,8.179
0.118,-0.275,1.043,1.831,1.892,9.705
0.115,-0.213,1.047,2.991,2.441,10.620
0.111,-0.126,1.018,5.127,3.540,10.803
0.099,-0.054,0.969,6.348,4.272,9.583
0.091,-0.029,0.939,5.859,3.784,6.836
0.087,-0.039,0.957,4.822,2.258,4.089
0.098,-0.078,1.003,3.296,0.916,1.587
0.109,-0.149,1.055,1.160,0.366,-0.183
0.115,-0.226,1.087,-0.549,0.854,-0.916
0.119,-0.283,1.094,-0.671,2.075,-0.549
0.121,-0.302,1.080,-0.854,3.052,1.160
